达人名称,综合价值分,粉丝数,认证类型,视频笔记报价,视频CPE,互动成本指数,粉丝质量指数,内容吸引力指数,省份
一南dec,5.75,317210,腰部达人,23800.0,680.0,4.3831945296522185e-05,0.34612608,0.007434615384615385,广东
Helloyuyu,5.75,100826,腰部达人,7000.0,29.7,0.0010098155843340341,0.34456704000000005,0.0050999999999999995,广东
我是老法,5.74,119610,腰部达人,8000.0,0.0,0.001771717154589004,0.34496342999999996,0.0,新疆
Tammy拾柒,5.74,123937,腰部达人,9000.0,0.0,0.001771717154589004,0.34106025000000006,0.005842307692307692,山东
建筑师高志强,5.74,205026,腰部达人,18000.0,15.02,0.0019970517404549583,0.3357,0.012692307692307694,中国
也美,5.74,137414,腰部达人,14000.0,0.0,0.001771717154589004,0.34474645000000004,0.0,意大利
芬姐在香港,5.74,168301,腰部达人,25000.0,3.87,0.0077516544849688335,0.3238332,0.003096153846153846,中国
彦琳Lin,5.73,348999,腰部达人,28000.0,27.37,0.0010958052089585946,0.33812766,0.012573076923076925,中国
Cilia-Cii,5.73,103935,腰部达人,13000.0,0.0,0.001771717154589004,0.33841367,0.008242307692307693,广东
八戒说车,5.73,743704,头部达人,320000.0,1142.86,2.5964227507800492e-05,0.34514639999999996,0.007823076923076922,中国
小一酱,5.73,211408,腰部达人,12000.0,0.0,0.001771717154589004,0.34000835,0.006073076923076923,中国
搜索最新小红书333848756,5.73,100419,腰部达人,7800.0,0.0,0.001771717154589004,0.34386479999999997,0.0,巴基斯坦
午夜狂暴哈士奇狗,5.73,892868,头部达人,60000.0,0.0,0.001771717154589004,0.3408426,0.004803846153846154,United
硕士辣妈Damon说成分,5.72,138043,腰部达人,12000.0,160.0,0.00018721433920409694,0.33843672,0.015465384615384613,广西
摩登人生,5.72,335995,腰部达人,65500.0,7.59,0.0039522845848989265,0.33403487,0.003380769230769231,辽宁
职场要开心,5.72,484213,腰部达人,10000.0,104.58,0.00028657610023803665,0.31062936,0.05724615384615385,中国
静静香,5.72,919513,头部达人,120000.0,3.71,0.008085969965263656,0.32205006999999997,0.0020846153846153844,中国
保保熊,5.72,451236,腰部达人,80000.0,22.57,0.001328912715913159,0.3430708,0.003176923076923077,中国
峻宁峻宁,5.72,895907,头部达人,100000.0,201.74,0.00014842058369665133,0.3355528,0.019915384615384616,中国
_过期混血Lu,5.72,146072,腰部达人,13000.0,0.0,0.001771717154589004,0.34042261,0.0045,中国
李松蔓999,5.72,329818,腰部达人,35000.0,31.85,0.0009416297823808797,0.3427452,0.005615384615384615,北京
是钦儿呀～,5.72,102658,腰部达人,10000.0,0.0,0.001771717154589004,0.32340627,0.02979230769230769,中国
小元来了噢,5.72,204323,腰部达人,19500.0,0.0,0.001771717154589004,0.33991983,0.00551923076923077,安徽
小熊软糖,5.72,131654,腰部达人,13000.0,0.0,0.001771717154589004,0.33090112,0.019230769230769232,山东
王洋爱傻笑,5.71,125031,明星,70000.0,42.84,0.00069999459775756,0.34487232,0.002596153846153846,其他
幸运冰阔落,5.71,104102,腰部达人,,0.0,0.001771717154589004,0.32772724,0.02292692307692308,湖北
Noah趙,5.71,100556,腰部达人,10800.0,0.0,0.001771717154589004,0.33743836,0.00823076923076923,山东
周亚庄,5.71,132107,腰部达人,10400.0,0.0,0.001771717154589004,0.34273159999999997,0.0,中国
Leonora海月,5.71,174798,腰部达人,20000.0,107.53,0.00027870627457928204,0.33987228,0.012661538461538462,中国
Kat🐱,5.7,429811,腰部达人,185000.0,15.97,0.0018782370515331552,0.33857196,0.004826923076923077,中国
奶凶弟弟,5.7,534639,头部达人,40000.0,0.0,0.001771717154589004,0.33827648,0.005761538461538462,中国
家有恶犬小白,5.7,125284,腰部达人,15000.0,23.13,0.0012967315174282007,0.33920158999999994,0.0072769230769230775,中国
EvanKail埃文凯尔,5.7,986739,头部达人,391400.0,0.0,0.001771717154589004,0.33952049999999995,0.0038653846153846156,United
吃货小迷糊,5.7,309244,腰部达人,24100.0,0.0,0.001771717154589004,0.34254507,0.0,
眠眠拆卡,5.7,222535,腰部达人,17400.0,0.0,0.001771717154589004,0.33669477999999997,0.0081,广东
小谢Mika,5.69,149746,腰部达人,22000.0,30.87,0.0009715318616427283,0.33861009,0.008888461538461538,上海
隼白,5.69,120197,腰部达人,9400.0,0.0,0.001771717154589004,0.33977796,0.003353846153846154,广东
妙哇花和嫩阿哥的哥哥,5.69,992915,头部达人,37847.0,128.29,0.00023355954692683826,0.34335448,0.005288461538461539,湖南
知名观众赵柠檬,5.69,148328,腰部达人,3133.0,44.2,0.0006784475112306398,0.3383198,0.010553846153846153,中国
许先尔Angela,5.69,134052,腰部达人,15000.0,750.0,3.971429706122773e-05,0.33678384000000006,0.016026923076923077,重庆
三融在东帝汶,5.69,154833,腰部达人,7000.0,30.81,0.0009734243983048705,0.34090092,0.005476923076923077,东帝汶
小沐,5.69,119358,腰部达人,12000.0,0.0,0.001771717154589004,0.32919233,0.01906923076923077,中国
刘至佳CHOCO,5.69,422920,腰部达人,38000.0,58.22,0.0005150012758667825,0.34035309,0.008134615384615386,中国
娜斯佳和小杨,5.69,125353,腰部达人,11007.0,5.47,0.005484176547320224,0.32579967,0.006215384615384615,中国
环球旅行JK,5.68,131039,腰部达人,8689.0,19.84,0.0015118114918539747,0.33717879,0.007438461538461538,广东
子乔朝鲜旅游,5.68,244309,腰部达人,18000.0,61.36,0.0004886322871227283,0.33996930000000003,0.008269230769230768,朝鲜
Melinda Wang,5.68,668306,头部达人,70000.0,7.85,0.003821371428490107,0.33119976,0.00475,中国
奶糖白大兔,5.67,110272,腰部达人,15000.0,0.0,0.001771717154589004,0.33773684000000004,0.0038576923076923076,辽宁
白弯弯White,5.67,278283,腰部达人,22000.0,13.97,0.002147173739564723,0.33667989,0.003807692307692308,广东
暖小圆,5.67,127435,腰部达人,9000.0,0.0,0.001771717154589004,0.33360415000000004,0.010757692307692308,中国
锦鲤胡一点,5.67,1882015,头部达人,120000.0,33.34,0.0008995345787169666,0.33898143000000003,0.006476923076923076,中国
庙庙怪,5.67,347790,腰部达人,27000.0,13.58,0.002208845991923597,0.33699408000000003,0.003373076923076923,广东
机墩墩,5.67,136754,腰部达人,4888.0,0.0,0.001771717154589004,0.34050708,0.0,北京
Oui菌菌呀,5.67,204249,腰部达人,12000.0,0.0,0.001771717154589004,0.33392828,0.009615384615384616,中国
绿悠,5.67,234109,企业机构号,14800.0,160.87,0.0001862003213846952,0.34362504,0.0032076923076923077,
H.,5.67,137736,腰部达人,6000.0,22.93,0.0013080443585254146,0.3395538,0.003942307692307693,中国
榴莲阿,5.67,867589,头部达人,106301.0,0.0,0.001771717154589004,0.33473388000000004,0.008761538461538461,中国
枣枣泥好,5.66,845215,头部达人,45000.0,53.83,0.0005570244950220459,0.3405402,0.0048730769230769235,中国
MEI1M,5.66,102221,腰部达人,10000.0,32.89,0.0009118458931556393,0.33878505,0.00631923076923077,加拿大
小阳来咯,5.66,163065,腰部达人,2800.0,9.74,0.0030797973011799855,0.32181719999999997,0.021,中国
梨涡shelly,5.66,383710,腰部达人,20000.0,24.0,0.0012497146427756121,0.3382184,0.005657692307692308,安道尔
JOSH&MAY,5.66,228215,腰部达人,20000.0,4.23,0.007091914893535966,0.32205992,0.0013307692307692306,United
乐yoyo的乐,5.65,268397,腰部达人,37000.0,296.0,0.00010106566594154163,0.33831853,0.01,中国
樱桃马天妮,5.65,1902753,头部达人,150000.0,13.65,0.0021975171113785153,0.33604404,0.0032230769230769236,江苏
视频薯,5.65,326546,腰部达人,25300.0,0.0,0.001771717154589004,0.32527656,0.02116923076923077,
Twelve,5.65,101069,腰部达人,14000.0,0.0,0.001771717154589004,0.33096348000000003,0.012819230769230769,中国
配方师AB妈,5.65,234848,腰部达人,27000.0,26.33,0.001139099343415829,0.3325125,0.013288461538461539,中国
ABC治愈馆🌈,5.64,262716,腰部达人,16500.0,1087.91,2.7290104010488537e-05,0.31904888000000003,0.038542307692307695,浙江
风景旅行收藏家,5.64,160856,腰部达人,19000.0,0.0,0.001771717154589004,0.33651112,0.0037115384615384614,四川
散打单新丹,5.64,218618,腰部达人,40000.0,588.24,5.071389220723317e-05,0.34214995,0.003911538461538461,美国
薇子,5.64,108481,腰部达人,11000.0,78.01,0.0003842804767803394,0.33908297000000004,0.006546153846153846,四川
潘敏-,5.64,266481,腰部达人,30000.0,0.0,0.001771717154589004,0.33167028,0.01053076923076923,福建
张翅,5.64,135609,腰部达人,,0.0,0.001771717154589004,0.3337,0.007519230769230769,浙江
krys头头,5.64,248413,腰部达人,60000.0,0.0,0.001771717154589004,0.33777408000000003,0.0011884615384615384,江苏
俞璐Menthae,5.64,102116,腰部达人,25000.0,113.51,0.0002640082559562458,0.33896541,0.007076923076923077,上海
李艾伦,5.64,112179,腰部达人,12000.0,0.0,0.001771717154589004,0.325752,0.019230769230769232,中国
新姐文化传媒,5.63,211543,腰部达人,16500.0,0.0,0.001771717154589004,0.31543968,0.034080769230769234,贵州
牛奶公主小章,5.63,320539,腰部达人,35000.0,34.9,0.0008593133851005905,0.33742632,0.005369230769230769,美国
依依说车,5.6,1064706,头部达人,30000.0,24.16,0.001241436494715063,0.33445853999999997,0.005476923076923077,江苏
巧克力潘潘,5.6,203473,腰部达人,18000.0,0.0,0.001771717154589004,0.33016260000000003,0.00951923076923077,中国
Beverly和Lyla,5.59,138766,腰部达人,5500.0,0.0,0.001771717154589004,0.3299373,0.009153846153846153,加拿大
旭之哥,5.59,100628,腰部达人,6300.0,0.0,0.001771717154589004,0.33597328,0.0,中国
林俊熙,5.59,2145642,头部达人,167400.0,0.0,0.001771717154589004,0.33013233,0.008776923076923078,上海
AA,5.59,111370,腰部达人,10000.0,31.32,0.0009575689654356869,0.33394460000000004,0.006796153846153847,广东
🌵声的夏,5.59,212197,腰部达人,28000.0,0.0,0.001771717154589004,0.32605425000000005,0.014530769230769233,浙江
许若非,5.58,100938,腰部达人,5363.0,17.69,0.0016955881449560572,0.33321155,0.0035384615384615385,中国
佳欢说车,5.58,251828,腰部达人,80000.0,4102.56,7.026795034448749e-06,0.33607391999999997,0.007207692307692308,江苏
小女高,5.58,111571,腰部达人,2222.0,0.0,0.001771717154589004,0.32671188,0.012719230769230769,安徽
晶晶吃不饱✨,5.57,562206,头部达人,6000.0,0.0,0.001771717154589004,0.32852704000000005,0.009207692307692307,中国
柴郡猫郡主,5.57,156700,腰部达人,15000.0,7.62,0.003936723284508115,0.3203412,0.01126923076923077,中国
万宁叔,5.57,565746,头部达人,450000.0,887.57,3.3514446263849474e-05,0.33709619999999996,0.0048730769230769235,中国
77不喝可乐,5.56,104900,腰部达人,8000.0,73.66,0.00040699107861976976,0.33256911,0.009065384615384616,浙江
JueJue,5.56,229947,腰部达人,52000.0,8.19,0.00366271899520909,0.32590404,0.0030846153846153844,上海
糖小宅🍬Life,5.56,102077,腰部达人,15000.0,0.0,0.001771717154589004,0.32549751,0.012261538461538461,浙江
老汪不要笑,5.56,107155,腰部达人,8300.0,0.0,0.001771717154589004,0.33391927,0.0,中国
攀攀nikki,5.56,223636,腰部达人,35000.0,325.08,9.199928800570281e-05,0.33563904,0.005603846153846154,江苏
西北农村创业娃,5.55,103017,腰部达人,6500.0,0.0,0.001771717154589004,0.3331848,0.0,中国
热月是我,5.55,403059,腰部达人,25000.0,12.09,0.0024811045727650785,0.32552085,0.007896153846153846,中国
范世錡xxxF,5.55,390077,明星,70000.0,0.0,0.001771717154589004,0.32369589,0.014330769230769232,中国
模特小龙鼠,5.55,156296,腰部达人,12953.0,12.03,0.0024934805841722225,0.32349057999999997,0.011426923076923078,河北
肖扬_xy,5.54,139558,腰部达人,35000.0,6.87,0.004366527760367881,0.32234824,0.003076923076923077,上海
海归辣妈Cynthia （营养师版）,5.54,155907,腰部达人,15000.0,3750.0,7.714287918367976e-06,0.33117532,0.01151153846153846,江西
乌恩温,5.53,864471,头部达人,60000.0,13.42,0.002235184372922595,0.3281993,0.0032999999999999995,中国
林夏夏,5.53,127572,腰部达人,16000.0,9600.0,2.839286525510436e-06,0.3301592,0.011811538461538464,中国
curisasa,5.52,249519,腰部达人,20000.0,66.89,0.000448211947038409,0.32920041,0.01009230769230769,江苏
陈嘉伦（整个路人）,5.51,873387,头部达人,60000.0,79.47,0.0003772153372424557,0.33241377,0.004815384615384615,中国
鲨鱼斗罗,5.51,150691,腰部达人,13000.0,16.87,0.0017780194765888485,0.3240486,0.010426923076923077,冰岛
于是榆,5.51,166074,腰部达人,23000.0,22.06,0.0013596421447183748,0.32729928,0.007403846153846154,澳大利亚
朱大帅and依美姐,5.51,126067,腰部达人,10000.0,0.0,0.001771717154589004,0.32586375,0.007746153846153846,中国
张钊源,5.5,106548,腰部达人,11700.0,247.53,0.00012091175087497123,0.33068537,0.007692307692307693,中国
山竹啵啵,5.5,293059,腰部达人,25000.0,45.62,0.0006573207865408297,0.32805604000000005,0.009134615384615385,北京
周大年,5.5,384458,腰部达人,28000.0,41.39,0.0007245272494265892,0.33189702000000004,0.0026,四川
The Great one小day,5.49,181238,腰部达人,33400.0,0.0,0.001771717154589004,0.32731392,0.0032653846153846153,
乔先森&Nova,5.48,287349,腰部达人,30000.0,83.51,0.00035895280283335974,0.32854563,0.008023076923076923,广东
韩雪,5.46,102290,明星,11000.0,0.0,0.001771717154589004,0.31990794,0.011926923076923078,上海
小仙儿,5.45,131118,腰部达人,8000.0,12.67,0.002367512910054991,0.31577812,0.014888461538461538,浙江
她呀Taya🐶,5.45,117578,腰部达人,18000.0,96.26,0.0003113703065284666,0.3269808,0.007765384615384615,中国
bluedee,5.44,147586,腰部达人,8500.0,39.17,0.0007656067689472054,0.3274916,0.003946153846153846,重庆
徐五花,5.44,493116,腰部达人,48000.0,28.91,0.0010374177989993434,0.32522224,0.006,浙江
Rose肉肉,5.43,376058,腰部达人,70000.0,26.01,0.0011531171526619117,0.32446572,0.005288461538461539,荷兰
一只胖团崽,5.42,268066,腰部达人,23000.0,76.75,0.00039059387613989756,0.32849404,0.0018884615384615387,河北
一枫💥,5.42,121149,腰部达人,5000.0,26.76,0.0011207908391240961,0.32264292,0.007373076923076923,安徽
张艺杰,5.42,3614115,头部达人,200000.0,14.05,0.0021349462124248962,0.32028547999999996,0.005930769230769231,中国
爱吃的baby,5.4,221629,腰部达人,28400.0,14.09,0.002128884517813705,0.321989,0.0018923076923076923,中国
小猫懒懒Zzz,5.4,118122,腰部达人,10000.0,80.26,0.0003734995905346094,0.3213476,0.011134615384615383,浙江
小圆子酱酱酱,5.4,192636,腰部达人,12000.0,0.0,0.001771717154589004,0.3194979,0.006996153846153846,上海
王小蝎✨,5.4,117999,腰部达人,12000.0,11.34,0.002645217686993413,0.31421695,0.010642307692307692,中国
暖似阳,5.39,150152,腰部达人,20000.0,0.0,0.001771717154589004,0.31884804,0.007692307692307693,中国
李雨霏_晚饭,5.39,129931,明星,10000.0,14.47,0.0020729698883576717,0.31760237999999996,0.007796153846153846,北京
哈啤卷汁,5.38,106926,腰部达人,14800.0,70.06,0.00042791880420860244,0.32340969999999997,0.006453846153846154,浙江
记录无忧生活,5.38,115479,腰部达人,7300.0,663.64,4.491953030059201e-05,0.29913072,0.04395769230769231,河北
垫底辣妹沙耶加,5.38,129921,腰部达人,10000.0,0.0,0.001771717154589004,0.32012636,0.004838461538461538,United
笑笑呢,5.38,123129,腰部达人,25000.0,0.0,0.001771717154589004,0.32091324,0.0036230769230769233,广东
雪梨,5.38,129971,腰部达人,6000.0,0.0,0.001771717154589004,0.31701566,0.009442307692307693,浙江
宋伊人,5.38,175211,明星,35000.0,0.0,0.001771717154589004,0.31917954,0.006134615384615385,北京
段依娜,5.36,2061845,头部达人,60000.0,8.11,0.0036988522105933217,0.3137074799999999,0.0031192307692307695,浙江
闲不住的阿雅,5.35,112298,腰部达人,6000.0,0.0,0.001771717154589004,0.31011211,0.016826923076923076,中国
Temmy亚特,5.34,125524,腰部达人,22600.0,61.45,0.0004879162151921489,0.32155365,0.004780769230769231,上海
配方师雯雯,5.33,107002,腰部达人,7000.0,70000.0,1.4285718367348105e-07,0.31317375,0.01903846153846154,浙江
张树林,5.32,117182,腰部达人,2400.0,0.0,0.001771717154589004,0.30807216000000004,0.01750769230769231,江苏
能面十憎,5.32,104047,腰部达人,35400.0,0.0,0.001771717154589004,0.3189,0.0008884615384615386,广东
星酱娱乐,5.31,133540,腰部达人,10400.0,0.0,0.001771717154589004,0.31611993,0.004319230769230769,
徐小其逛北京,5.31,154402,腰部达人,20000.0,59.0,0.0005081890071823313,0.31721606,0.008392307692307692,北京
泡泡雨,5.3,103932,腰部达人,8000.0,0.0,0.001771717154589004,0.31184,0.009588461538461539,浙江
Anker的旅行日记,5.3,115072,腰部达人,12000.0,0.0,0.001771717154589004,0.30427455,0.021515384615384617,美国
聂大婷,5.3,126438,腰部达人,19000.0,80.85,0.0003707719055637726,0.32055475,0.003569230769230769,中国
不高兴的小李,5.29,258450,腰部达人,26000.0,0.0,0.001771717154589004,0.31492914,0.003961538461538462,中国
李光洁,5.29,133615,明星,70000.0,395.48,7.55714935102474e-05,0.32162244,0.0026615384615384613,北京
硕士三娃妈lily,5.28,257418,腰部达人,24000.0,0.0,0.001771717154589004,0.3144,0.004346153846153846,江苏
刘世妍,5.27,153293,腰部达人,10000.0,17.04,0.0017602781689325954,0.31030637,0.009626923076923076,中国
王煎妮,5.25,190245,腰部达人,20800.0,5.63,0.005328312610931235,0.30166499999999996,0.004926923076923077,广东
抹灰哥书法,5.25,128860,腰部达人,1600.0,106.67,0.0002809555771994574,0.31705,0.004276923076923077,中国
小韬CHENTY,5.24,119999,腰部达人,9000.0,0.0,0.001771717154589004,0.30871764,0.008903846153846155,云南
曹司令ing,5.24,426599,腰部达人,38000.0,9.77,0.003070339523240741,0.30888000000000004,0.0029,中国
丹sir,5.22,126870,腰部达人,3500.0,13.84,0.002167344962759172,0.29961606,0.018826923076923078,中国
Asya夏夏,5.22,128444,腰部达人,48000.0,3.71,0.008085969965263656,0.2929,0.0032076923076923077,Italy
竹林,5.22,151162,腰部达人,10000.0,5.27,0.00569231553258351,0.29168904,0.015165384615384615,河南
傅立青,5.21,176200,腰部达人,16000.0,24.11,0.0012440116133568763,0.30940658,0.007803846153846153,中国
E陈D冠C,5.21,270183,腰部达人,24600.0,0.0,0.001771717154589004,0.0,0.46944615384615385,
缪缪向前冲（备孕中）,5.21,149504,腰部达人,18000.0,126.45,0.00023696227749845785,0.31591379999999997,0.002653846153846154,中国
石村小月,5.19,262049,企业机构号,100000.0,58.34,0.0005139413780466232,0.31336084000000003,0.003796153846153846,
育儿甜宝麻麻呀,5.19,161280,腰部达人,16000.0,0.0,0.001771717154589004,0.30833271,0.005507692307692307,福建
哒哒看世界,5.18,100270,腰部达人,20000.0,8.44,0.003554217670873295,0.30365304,0.0029115384615384615,波兰
啾啾咪唷,5.15,120298,腰部达人,13000.0,0.0,0.001771717154589004,0.30740563000000004,0.002992307692307692,陕西
雨夜不带刀,5.15,113286,腰部达人,10000.0,27.03,0.0011095925161702417,0.3038494,0.01090769230769231,中国
天嘉✨,5.13,199961,腰部达人,18000.0,67.52,0.0004440272087877333,0.30703274,0.007423076923076923,重庆
甘比 Kimbee,5.1,267209,腰部达人,24400.0,12.49,0.0024016365091259293,0.2984,0.00948846153846154,英国
朱敏敏猪,5.09,466021,腰部达人,30000.0,100.42,0.0002984596408550292,0.30388575,0.009303846153846154,中国
若琳不是rapper,5.09,117541,腰部达人,8600.0,34.54,0.0008682727271911655,0.30525804000000006,0.0050692307692307694,中国
板凳师傅（杭州）,5.08,164135,腰部达人,11100.0,7.48,0.004010410618711665,0.29299400000000003,0.008634615384615383,浙江
豚豚🍥,5.08,100868,腰部达人,6000.0,0.0,0.001771717154589004,0.30355975,0.0021384615384615383,广东
之之_,5.06,104484,腰部达人,16000.0,28.25,0.0010616614917010078,0.29980049999999997,0.00948076923076923,广东
骑单车的瓶子,5.05,456234,腰部达人,39000.0,24.38,0.0012302314542721536,0.29903176,0.008965384615384615,北京
